FID,x,y,lslpts
184,2772433.934220000170171,1182985.615530000068247,0
185,2769451.603709999937564,1182341.246210000012070,0
186,2770387.205180000048131,1186198.235369999893010,0
187,2775805.312500000000000,1185815.749150000046939,0
188,2769295.184169999789447,1183701.931749999988824,0
189,2770228.713130000047386,1186039.988790000090376,0
190,2767934.254759999923408,1183874.089840000029653,0
191,2767285.513410000130534,1182613.015429999912158,0
192,2769614.035560000222176,1184202.882500000065193,0
193,2775237.090549999848008,1185519.520199999911711,0
194,2766870.685759999789298,1182267.593429999891669,0
195,2776371.777619999833405,1186021.553430000087246,0
196,2776376.063300000037998,1186342.616059999912977,0
197,2769552.582479999866337,1185673.599089999916032,0
198,2775506.640490000136197,1185942.313820000039414,0
199,2769440.045820000115782,1183590.667240000097081,0
200,2773389.965900000184774,1186428.630959999980405,0
201,2776545.772929999977350,1185973.067599999951199,0
202,2776175.181840000208467,1187074.549790000077337,0
203,2776523.329080000054091,1186698.123080000048503,0
204,2774294.539919999893755,1184890.076750000007451,0
205,2771872.451940000057220,1186290.004230000078678,0
206,2768911.124019999988377,1185518.046300000045449,0
207,2768345.407399999909103,1181633.430960000026971,0
208,2767102.599119999911636,1181698.680799999972805,0
209,2775686.912920000031590,1186952.020269999979064,0
210,2768391.993139999918640,1181786.747590000042692,0
211,2774906.772470000199974,1185477.472890000091866,0
212,2776064.831850000191480,1185654.166470000054687,0
213,2774184.152520000003278,1184350.608370000030845,0
214,2771019.515569999814034,1185468.768709999974817,0
215,2771578.901080000214279,1184949.344210000010207,0
216,2775060.704650000203401,1186331.191469999961555,0
217,2774266.826419999822974,1184145.238850000081584,0
218,2774970.352599999867380,1186289.967040000017732,0
219,2773467.582340000197291,1181603.319469999987632,0
220,2775180.075679999776185,1185371.245259999996051,0
221,2771901.534260000102222,1186097.484819999895990,0
222,2769642.061209999956191,1183556.776809999952093,0
223,2769972.293949999846518,1186097.222929999930784,0
224,2771021.690549999941140,1185454.997299999929965,0
225,2770304.112889999989420,1185211.470470000058413,0
226,2777539.491729999892414,1186152.921159999910742,0
227,2775945.856769999954849,1187671.838639999972656,0
228,2777450.886010000016540,1186333.674030000111088,0
229,2769777.008700000122190,1182084.442999999970198,0
230,2770621.149490000214428,1185988.057959999889135,0
231,2768680.283280000090599,1181060.374790000030771,0
232,2775148.302790000103414,1186439.709430000046268,0
233,2775636.365689999889582,1184525.217239999910817,0
234,2776946.779569999780506,1187113.258919999934733,0
235,2768305.834609999787062,1183918.571689999895170,0
236,2769321.937150000128895,1181710.999000000068918,0
237,2768171.291009999811649,1181816.493209999985993,0
238,2776161.033520000055432,1185668.206560000078753,0
239,2769321.819339999929070,1183825.630399999907240,0
240,2774378.829909999854863,1186313.001669999910519,0
241,2767982.103170000016689,1182674.323559999931604,0
242,2771345.829729999881238,1185527.572819999884814,0
243,2771161.277790000196546,1186477.262619999935851,0
244,2770696.806650000158697,1186478.261669999919832,0
245,2767479.111310000065714,1182176.844040000112727,0
246,2767727.063089999835938,1182205.939560000086203,0
247,2767133.431030000094324,1183038.755300000077114,0
248,2776951.738820000085980,1186039.487399999983609,0
249,2769463.022119999863207,1181558.719439999898896,0
250,2774597.713219999801368,1184028.129750000080094,0
251,2773815.285350000020117,1181848.253340000053868,0
252,2775358.638280000071973,1186661.208600000012666,0
253,2769838.785529999993742,1185843.158259999938309,0
254,2769299.621119999792427,1181711.292089999886230,0
255,2768390.262060000095516,1181383.922319999895990,0
256,2767994.430120000150055,1183753.798020000103861,0
257,2774083.879670000169426,1184201.423620000015944,0
258,2776519.112110000103712,1187088.409070000052452,0
259,2769548.327010000124574,1184593.443560000043362,0
260,2770169.764440000057220,1186002.509400000097230,0
261,2775821.233260000124574,1184427.737149999942631,0
262,2774578.945110000204295,1185830.569609999889508,0
263,2768692.150040000211447,1181217.476400000043213,0
264,2770642.401870000176132,1186170.780060000019148,0
265,2776974.665810000151396,1186541.203680000035092,0
266,2769588.121230000164360,1185039.054460000013933,0
267,2767806.239839999936521,1182427.271870000055060,0
268,2775424.229379999917001,1184567.929229999892414,0
269,2769195.439209999982268,1181729.964399999938905,0
270,2769303.547660000156611,1183176.465450000017881,0
271,2771463.272640000097454,1185019.397300000069663,0
272,2769223.815589999780059,1181252.790659999940544,0
273,2769183.687609999906272,1185083.279550000093877,0
274,2767981.554150000214577,1181382.136320000048727,0
275,2768642.861109999939799,1181965.481149999890476,0
276,2767306.032099999953061,1181946.824980000033975,0
277,2768009.040570000186563,1181704.679789999965578,0
278,2771119.126329999882728,1186228.405719999922439,0
279,2774807.115460000000894,1186192.673219999996945,0
280,2769291.534279999788851,1182857.302889999933541,0
281,2773823.774269999936223,1185911.362110000103712,0
282,2769807.219500000122935,1183475.813030000077561,0
283,2769387.275289999786764,1182504.654099999926984,0
284,2770684.097490000072867,1182215.938869999954477,0
285,2776916.307250000070781,1186635.339519999921322,0
286,2774222.091980000026524,1184145.789090000092983,0
287,2776737.494520000182092,1186810.215210000053048,0
288,2768199.130319999996573,1182986.444850000087172,0
289,2774784.279829999897629,1185821.455539999995381,0
290,2770947.033890000078827,1186765.685569999972358,0
291,2773699.928230000194162,1182375.702830000082031,0
292,2774167.452029999811202,1182849.024680000031367,0
293,2770287.202000000048429,1184926.846820000093430,0
294,2768554.697699999902397,1184836.382920000003651,0
295,2767935.695640000049025,1181484.808020000113174,0
296,2768233.290089999791235,1182488.219629999948665,0
297,2768831.197139999829233,1182681.135930000105873,0
298,2774507.645750000141561,1186543.836029999889433,0
299,2775453.516299999784678,1184643.334500000113621,0
300,2773559.608299999963492,1183864.099789999891073,0
301,2770269.438680000137538,1184255.164619999937713,0
302,2767854.463700000196695,1182222.485020000021905,0
303,2775655.451140000019222,1185341.424159999936819,0
304,2772739.277129999827594,1184160.491489999927580,0
305,2769465.496100000105798,1184411.973810000112280,0
306,2770127.856749999802560,1186298.781590000027791,0
307,2772610.571330000180751,1183832.736299999989569,0
308,2773569.666040000040084,1181554.191610000096262,0
309,2773936.111299999989569,1186575.241230000043288,0
310,2767220.779810000211000,1181605.938020000001416,0
311,2770266.926820000167936,1182005.145019999938086,0
312,2767831.334230000153184,1183650.292099999962375,0
313,2772641.432450000196695,1183929.377099999925122,0
314,2766996.329450000077486,1182402.306229999987409,0
315,2772923.475750000216067,1186867.638090000022203,0
316,2777004.342480000108480,1186151.199710000073537,0
317,2769233.377890000119805,1184332.274220000021160,0
318,2776797.711060000117868,1186266.597280000103638,0
319,2767323.316190000157803,1182643.545429999940097,0
320,2770644.852070000022650,1182271.860300000058487,0
321,2775437.831259999889880,1187006.706329999957234,0
322,2775388.197209999896586,1184813.819230000022799,0
323,2768053.121360000222921,1183181.873820000095293,0
324,2771046.833620000164956,1184874.048320000059903,0
325,2768521.509049999993294,1184931.042499999981374,0
326,2769894.656760000158101,1181898.346630000043660,0
327,2775516.120469999965280,1184900.465890000108629,0
328,2776586.217809999827296,1186274.988889999920502,0
329,2767795.399890000000596,1181994.225570000009611,0
330,2770102.477039999794215,1185591.753460000036284,0
331,2767615.755950000137091,1183518.151439999928698,0
332,2775187.700540000107139,1186250.839179999893531,0
333,2768034.665299999993294,1183487.505610000109300,0
334,2770779.296529999934137,1186263.662269999971613,0
335,2769964.160910000093281,1183620.752970000030473,0
336,2774681.206439999863505,1185904.092239999910817,0
337,2774736.814919999800622,1184425.818110000109300,0
338,2768247.048289999831468,1184712.019739999901503,0
339,2775455.989920000080019,1184374.738450000062585,0
340,2769671.305009999778122,1184299.235889999894425,0
341,2767599.719000000040978,1182157.983900000108406,0
342,2767079.916600000113249,1181850.152810000116006,0
343,2775011.515699999872595,1186816.570379999931902,0
344,2775644.664150000084192,1185538.651509999996051,0
345,2775363.003909999970347,1184981.368740000063553,0
346,2767638.755960000213236,1182789.185389999998733,0
347,2775453.934140000026673,1185382.855059999972582,0
348,2770515.842100000008941,1186540.538299999898300,0
349,2769571.137980000115931,1183535.508820000104606,0
350,2774067.967970000114292,1184579.607280000112951,0
351,2775904.815309999976307,1186801.940170000074431,0
352,2769085.370170000009239,1182153.060629999963567,0
353,2770506.108339999802411,1185402.815410000039265,0
354,2770235.769700000062585,1183856.022919999901205,0
355,2775794.262529999949038,1186784.947519999928772,0
356,2775679.960620000027120,1186583.063839999958873,0
357,2767340.886039999779314,1182546.481699999887496,0
358,2774726.209830000065267,1186223.261279999976978,0
359,2770041.596880000084639,1183400.303079999983311,0
360,2769547.312789999879897,1184542.153050000080839,0
361,2771691.813300000037998,1186172.205219999887049,0
362,2770266.311499999836087,1186246.192289999919012,0
363,2769681.719699999783188,1182091.367610000073910,0
364,2768818.233370000030845,1184089.031889999983832,0
365,2769747.095240000169724,1182197.831509999930859,0
366,2773940.807289999909699,1182486.875530000077561,0
367,2773802.396269999910146,1183546.238609999883920,0
368,2777082.220610000193119,1185805.147790000075474,0
369,2777118.177279999945313,1185835.103189999936149,0
370,2768871.572089999914169,1183365.328949999995530,0
371,2769752.654769999906421,1181856.221420000074431,0
372,2769066.854129999876022,1186068.583319999976084,0
373,2776492.293819999787956,1186584.122889999998733,0
374,2772447.306689999997616,1183763.064740000059828,0
375,2768625.241750000044703,1182774.849200000055134,0
376,2775435.482770000118762,1186660.354629999957979,0
377,2774736.051279999781400,1185729.015439999988303,0
378,2769025.300079999957234,1184159.264639999950305,0
379,2774322.509740000125021,1184573.926250000018626,0
380,2770862.699659999925643,1184911.397730000084266,0
381,2768499.796130000147969,1182934.559499999973923,0
382,2769898.997690000105649,1184408.221660000039265,0
383,2769971.310980000067502,1182435.821710000047460,0
384,2771242.361610000021756,1186264.312320000026375,0
385,2768761.024449999909848,1185336.605299999937415,0
386,2771568.367740000132471,1184820.524280000012368,0
387,2776276.978240000084043,1186581.451649999944493,0
388,2771409.171589999925345,1184873.402569999918342,0
389,2767445.767839999869466,1183285.268239999888465,0
390,2774575.639059999957681,1184557.257380000082776,0
391,2773863.394400000106543,1184504.339750000042841,0
392,2771732.622740000020713,1186099.350619999924675,0
393,2768603.827000000048429,1181547.492420000024140,0
394,2771392.387689999770373,1186808.981540000066161,0
395,2776685.619039999786764,1187246.348650000058115,0
396,2769379.438080000225455,1183134.296069999923930,0
397,2773061.818599999882281,1185653.108019999926910,0
398,2768026.225169999990612,1183676.583559999940917,0
399,2769797.339190000202507,1183465.849020000081509,0
400,2769967.844810000155121,1183362.280120000010356,0
401,2769261.334960000123829,1182921.761829999973997,0
402,2774646.151469999924302,1183891.567629999946803,0
403,2771565.758950000163168,1184723.074430000036955,0
404,2767796.807380000129342,1183516.131069999886677,0
405,2771707.547360000200570,1184704.665680000092834,0
406,2770827.711290000006557,1186669.388079999946058,0
407,2767262.850750000216067,1181921.904420000035316,0
408,2769647.118650000076741,1184425.417529999976978,0
409,2774277.700819999910891,1185200.442890000063926,0
410,2769980.469969999976456,1184690.476939999964088,0
411,2771269.252710000146180,1186645.668349999934435,0
412,2771159.148819999769330,1186297.870180000085384,0
413,2772585.456100000068545,1183713.789820000063628,0
414,2768739.752960000187159,1185244.624740000115708,0
415,2776808.779070000164211,1185822.297509999945760,0
416,2774079.819959999993443,1184820.424429999897256,0
417,2769640.405609999783337,1182148.614760000025854,0
418,2769121.878250000067055,1186039.454589999979362,0
419,2773121.647770000156015,1186289.580679999897256,0
420,2769009.106199999805540,1184687.229790000012144,0
421,2768980.858969999942929,1184265.440859999973327,0
422,2771660.592449999880046,1184792.679029999999329,0
423,2774043.923260000068694,1185108.112519999966025,0
424,2772452.511010000016540,1183767.392109999898821,0
425,2776577.787459999788553,1186206.008820000104606,0
426,2769477.100740000139922,1185374.207350000040606,0
427,2767303.869450000114739,1183223.972330000018701,0
428,2775399.456670000217855,1184925.276139999972656,0
429,2770827.288060000166297,1184985.666269999928772,0
430,2774469.457650000229478,1186495.847169999964535,0
431,2776257.719539999961853,1185951.051629999885336,0
432,2772895.498579999897629,1182982.220780000090599,0
433,2770479.369130000006407,1185265.930630000075325,0
434,2768146.522659999784082,1183222.223539999919012,0
435,2775000.817590000107884,1185308.569399999920279,0
436,2767756.184049999807030,1182776.371460000053048,0
437,2773158.331189999822527,1186052.361329999985173,0
438,2771405.520029999781400,1186442.064460000023246,0
439,2767486.568390000145882,1182815.665680000092834,0
440,2774646.541530000045896,1186826.601090000011027,0
441,2775213.520260000135750,1184430.202620000112802,0
442,2768470.929440000094473,1180764.463089999975637,0
443,2775037.652639999985695,1185022.628569999942556,0
444,2774597.730560000054538,1184858.762980000115931,0
445,2774089.793149999808520,1186977.716470000101253,0
446,2771202.841430000029504,1184758.839129999978468,0
447,2772532.424420000053942,1184011.483680000063032,0
448,2768300.406870000064373,1183103.623270000098273,0
449,2777464.344409999903291,1186148.426620000042021,0
450,2768511.763950000051409,1183108.696870000101626,0
451,2767829.752880000043660,1182271.165890000062063,0
452,2769809.423039999790490,1186302.801860000006855,0
453,2774860.119529999792576,1185954.399350000079721,0
454,2767562.603999999817461,1183540.894289999967441,0
455,2767342.637130000162870,1181963.869059999939054,0
456,2771272.503610000014305,1185643.203560000052676,0
457,2769071.538800000213087,1181035.512850000057369,0
458,2774640.592910000123084,1185460.115389999933541,0
459,2774542.496170000173151,1185224.788780000060797,0
460,2768700.406409999821335,1180869.620610000099987,0
461,2769433.841529999859631,1184366.415800000075251,0
462,2771806.735760000068694,1185519.915370000060648,0
463,2769332.238009999971837,1185217.226819999981672,0
464,2767828.741700000129640,1181111.223040000069886,0
465,2775372.654959999956191,1185803.843610000098124,0
466,2771808.455620000138879,1186645.679179999977350,0
467,2767989.046079999767244,1181079.057969999965280,0
468,2774516.829090000130236,1185645.444029999896884,0
469,2777550.424180000089109,1186119.173070000018924,0
470,2768020.462939999997616,1183560.215920000104234,0
471,2769125.032240000087768,1181586.818669999949634,0
472,2773307.379029999952763,1184279.021269999910146,0
473,2776935.006359999999404,1186556.460549999959767,0
474,2772304.364219999872148,1183520.990299999946728,0
475,2773772.964300000108778,1181885.474549999926239,0
476,2775436.838940000161529,1186719.376069999998435,0
477,2769158.890139999799430,1181829.161469999933615,0
478,2775480.634269999805838,1186351.290070000104606,0
479,2768755.696949999779463,1183830.090970000019297,0
480,2769565.688870000187308,1182431.810019999975339,0
481,2769232.564869999885559,1185333.087749999947846,0
482,2767465.830490000080317,1181336.616320000030100,0
483,2777161.665870000142604,1187001.376020000083372,0
484,2774636.215489999856800,1185703.435109999962151,0
485,2768893.693940000142902,1183292.901539999991655,0
486,2770187.969279999844730,1186048.024599999887869,0
487,2771689.056640000082552,1185746.493620000081137,0
488,2768888.144210000056773,1183723.043229999952018,0
489,2772545.816680000163615,1183995.331059999996796,0
490,2768961.543570000212640,1184408.124740000115708,0
491,2767885.202419999986887,1183284.787580000003800,0
492,2770027.057570000179112,1183965.949470000108704,0
493,2771273.582059999927878,1184709.238099999958649,0
494,2767019.197130000218749,1182129.930470000021160,0
495,2774450.795609999913722,1182565.863260000012815,0
496,2768615.675299999769777,1185193.811269999947399,0
497,2771616.449500000104308,1184795.490100000053644,0
498,2768429.112650000024587,1184198.172950000036508,0
499,2770475.397650000173599,1184467.344460000051185,0
500,2772746.087369999848306,1185739.523629999952391,0
501,2768924.331079999916255,1181615.916740000015125,0
502,2768805.612639999948442,1184576.597259999951348,0
503,2774704.450889999978244,1184599.232229999965057,0
504,2775076.491100000217557,1185765.965559999924153,0
505,2777493.908619999885559,1185911.898250000085682,0
506,2770817.589300000108778,1185426.984369999961928,0
507,2770936.736089999787509,1182065.707369999960065,0
508,2769174.914679999928921,1181702.898120000027120,0
509,2773959.398459999822080,1181864.733280000044033,0
510,2767439.565890000201762,1182557.474260000046343,0
511,2776786.282569999806583,1185954.824220000067726,0
512,2775097.866400000173599,1186578.066189999924973,0
513,2777126.902869999874383,1186958.354019999969751,0
514,2770200.576200000010431,1186273.462939999997616,0
515,2768235.592180000152439,1180890.936740000033751,0
516,2775171.181210000067949,1186215.219790000002831,0
517,2768832.550400000065565,1181998.689789999974892,0
518,2773622.162349999882281,1183785.160050000064075,0
519,2775915.959439999889582,1186381.844869999913499,0
520,2767264.391919999849051,1182333.083279999904335,0
521,2768385.214279999956489,1181663.833110000006855,0
522,2771611.583939999807626,1182155.868659999920055,0
523,2768317.594299999997020,1183905.210489999968559,0
524,2769141.567809999920428,1181232.617980000097305,0
525,2774791.816750000230968,1184594.905000000027940,0
526,2769146.912299999967217,1182976.190660000080243,0
527,2773158.953189999796450,1184873.372010000050068,0
528,2769304.557330000214279,1185612.839600000064820,0
529,2768752.188109999988228,1183901.311689999885857,0
530,2770065.156039999797940,1185880.729710000101477,0
531,2775656.881380000151694,1186926.151370000094175,0
532,2768317.548289999831468,1183116.498059999896213,0
533,2771548.236639999784529,1184930.206410000100732,0
534,2769988.046829999890178,1181756.120709999930114,0
535,2776261.367620000150055,1186467.114509999984875,0
536,2768779.752840000204742,1184762.040030000032857,0
537,2770193.537490000016987,1182316.946089999983087,0
538,2770424.074849999975413,1184354.757019999902695,0
539,2774134.651010000146925,1184778.312739999964833,0
540,2770589.761270000133663,1183997.499139999970794,0
541,2770696.085400000214577,1185660.471619999967515,0
542,2767931.463930000085384,1181755.532240000087768,0
543,2769598.280420000199229,1185717.722370000090450,0
544,2769954.246220000088215,1186326.594009999884292,0
545,2775332.196359999943525,1185702.521040000021458,0
546,2769025.200329999905080,1184202.007990000071004,0
547,2775402.223499999847263,1187884.575230000074953,0
548,2768600.629660000093281,1180751.378879999974743,0
549,2777425.941990000195801,1186068.705019999993965,0
550,2769656.060949999839067,1182982.182299999985844,0
551,2775202.844250000081956,1185059.651940000010654,0
552,2768372.512190000154078,1182978.667859999928623,0
553,2776456.655619999859482,1186277.499920000089332,0
554,2777100.228639999870211,1186897.625410000095144,0
555,2768576.256209999788553,1183469.686040000058711,0
556,2768505.413209999911487,1182630.536349999951199,0
557,2769232.935750000178814,1184290.070869999937713,0
558,2776583.579440000001341,1186224.251720000058413,0
559,2771096.905859999824315,1184740.235649999929592,0
560,2769753.156419999897480,1183796.781669999938458,0
561,2767317.354600000195205,1181911.555649999994785,0
562,2766909.757730000186712,1181889.949500000104308,0
563,2771425.819319999776781,1184701.420440000016242,0
564,2770426.453000000212342,1186377.431390000041574,0
565,2771609.702510000206530,1186320.925019999966025,0
566,2773148.973530000075698,1186070.939969999948516,0
567,2768524.115069999825209,1180704.620690000010654,0
568,2772512.732030000071973,1184193.418610000051558,0
569,2769784.690119999926537,1183849.838230000110343,0
570,2775092.061759999953210,1184810.756730000022799,0
571,2769092.848720000125468,1184556.574030000017956,0
572,2768714.467360000126064,1181276.982520000077784,0
573,2776705.952380000147969,1186648.436770000029355,0
574,2769043.618400000035763,1185148.269030000083148,0
575,2775228.488510000053793,1185942.624420000007376,0
576,2775914.210299999918789,1185502.919549999991432,0
577,2769983.214529999997467,1184872.377050000010058,0
578,2769367.100949999876320,1185318.975520000094548,0
579,2769739.789739999920130,1181912.012589999940246,0
580,2768962.607050000224262,1185019.867249999893829,0
581,2774322.323170000221580,1184160.763539999956265,0
