FID,x,y,lslpts
163,2591570.942660000175238,1146735.618729999987409,0
164,2594652.718820000067353,1144090.412699999986216,0
165,2591124.397020000033081,1146838.510939999949187,0
166,2594183.115449999924749,1147710.764800000004470,0
167,2593403.469149999786168,1145666.259599999990314,0
168,2595381.834050000179559,1144903.786259999964386,0
169,2594391.810250000096858,1148258.242829999886453,0
170,2593739.719159999862313,1147527.735829999903217,0
171,2594946.939149999991059,1144649.475109999999404,0
172,2592316.639529999811202,1146519.009460000088438,0
173,2590796.152420000173151,1147170.021519999951124,0
174,2591518.414129999931902,1146071.060869999928400,0
175,2590357.631969999987632,1147168.055260000051931,0
176,2595555.164669999852777,1144155.342249999986961,0
177,2594162.585800000000745,1145702.271410000044852,0
178,2593577.123010000213981,1147380.510340000037104,0
179,2595688.044439999852329,1144732.344030000036582,0
180,2592527.249900000169873,1143087.915250000078231,0
181,2591021.893339999951422,1146997.509280000114813,0
182,2592552.876530000008643,1147918.828519999980927,0
183,2591856.849349999800324,1145594.312769999960437,0
184,2595664.969880000222474,1144085.121419999981299,0
185,2595423.628889999818057,1146062.070920000085607,0
186,2593982.193330000154674,1146550.063839999958873,0
187,2592788.521009999793023,1148775.650559999980032,0
188,2595316.385100000072271,1144033.778459999943152,0
189,2592491.054940000176430,1147847.995640000095591,0
190,2591512.637740000151098,1145292.343110000016168,0
191,2593708.197569999843836,1148700.879190000006929,0
192,2594806.380049999803305,1143955.273039999883622,0
193,2591648.718979999888688,1144682.254339999984950,0
194,2591937.009389999788254,1144465.790730000007898,0
195,2591255.108579999767244,1147473.536940000019968,0
196,2590865.869369999971241,1146538.903110000072047,0
197,2592617.516799999866635,1144408.103720000013709,0
198,2595365.681580000091344,1143546.569519999902695,0
199,2592375.290289999917150,1146214.643579999916255,0
200,2591598.115780000109226,1147024.543109999969602,0
201,2595990.613239999860525,1144017.936119999969378,0
202,2592021.350200000219047,1146683.014029999962077,0
203,2593178.178290000185370,1146047.976650000084192,0
204,2595547.336060000117868,1144035.654469999950379,0
205,2591724.408820000011474,1144276.149290000088513,0
206,2593818.678760000038892,1145883.411569999996573,0
207,2594046.109740000218153,1147954.863129999954253,0
208,2594273.071570000145584,1143296.407919999910519,0
209,2592553.651740000117570,1144159.031590000027791,0
210,2594190.633930000010878,1142958.288459999952465,0
211,2592710.749030000064522,1143559.976580000016838,0
212,2593743.243689999915659,1143474.118370000040159,0
213,2592411.476119999773800,1147712.290800000075251,0
214,2595059.508210000116378,1143227.932299999985844,0
215,2595698.833740000147372,1144338.361150000011548,0
216,2592619.563870000187308,1144643.641349999932572,0
217,2593838.032629999797791,1148730.260199999902397,0
218,2591501.239800000097603,1148711.440189999993891,0
219,2594323.282490000128746,1145666.709490000037476,0
220,2592660.532529999967664,1144699.970530000049621,0
221,2592996.033309999853373,1147370.084670000011101,0
222,2590605.471909999847412,1148039.901199999963865,0
223,2593053.833990000188351,1146849.216090000001714,0
224,2592373.857340000104159,1145294.620360000059009,0
225,2592716.191180000081658,1143817.345539999892935,0
226,2592003.072230000048876,1143657.308290000073612,0
227,2591743.484619999770075,1146160.969210000010207,0
228,2595740.641950000077486,1143684.383029999909922,0
229,2590860.881020000204444,1148910.713419999927282,0
230,2591849.958190000150353,1145917.318160000024363,0
231,2594641.718530000187457,1146790.040539999958128,0
232,2593487.314290000125766,1147942.113919999916106,0
233,2594968.628709999844432,1143388.414979999884963,0
234,2592464.904999999795109,1146350.652969999937341,0
235,2590842.561859999783337,1147706.202250000089407,0
236,2593849.945160000119358,1145612.054969999939203,0
237,2593846.880080000031739,1145345.751600000075996,0
238,2591280.229669999796897,1148522.017980000004172,0
239,2590353.222730000037700,1147238.448510000016540,0
240,2594508.269600000232458,1147122.389919999986887,0
241,2595749.630049999803305,1144106.066779999993742,0
242,2592601.426769999787211,1144770.580920000094920,0
243,2594001.462449999991804,1148621.767750000115484,0
244,2594325.570429999846965,1145501.245910000056028,0
245,2592019.310879999771714,1146725.355690000113100,0
246,2594874.621119999792427,1144533.457450000103563,0
247,2594479.750779999885708,1147042.915190000087023,0
248,2591939.196370000019670,1144273.584389999974519,0
249,2592423.301760000176728,1143943.449109999928623,0
250,2590465.632019999902695,1148541.919830000028014,0
251,2594404.707510000094771,1147682.432079999940470,0
252,2593529.216949999798089,1145624.266809999942780,0
253,2593423.191829999908805,1147118.691899999976158,0
254,2594078.385470000095665,1142775.799979999894276,0
255,2591613.569149999879301,1146376.463669999968261,0
256,2594603.511820000130683,1146318.359399999957532,0
257,2595217.994159999769181,1145705.502700000070035,0
258,2591502.450199999846518,1147469.654959999956191,0
259,2593132.009659999981523,1147037.537010000087321,0
260,2592758.682430000044405,1145158.916630000108853,0
261,2590620.023550000041723,1148435.744130000006407,0
262,2595686.725389999803156,1144381.985060000093654,0
263,2594720.972630000207573,1146200.067770000081509,0
264,2593070.420460000168532,1148710.961189999943599,0
265,2592310.515800000168383,1147007.006569999968633,0
266,2594122.584230000153184,1148474.757029999978840,0
267,2591611.613059999886900,1146202.356230000033975,0
268,2592221.453490000218153,1147681.393119999906048,0
269,2594703.348170000128448,1143761.880459999898449,0
270,2594697.949700000230223,1144696.291380000067875,0
271,2595197.622200000099838,1144984.010759999975562,0
272,2595156.078100000042468,1142002.833169999998063,0
273,2591582.988539999816567,1146646.479009999893606,0
274,2594198.370159999933094,1142630.291170000098646,0
275,2594511.784339999780059,1145769.220160000026226,0
276,2593853.799349999986589,1142955.523049999959767,0
277,2593797.221899999771267,1147903.389690000098199,0
278,2591027.610090000089258,1147401.814130000071600,0
279,2593115.171420000027865,1146191.156759999925271,0
280,2592492.976180000230670,1148789.666380000067875,0
281,2590645.933329999912530,1147252.415419999975711,0
282,2595044.870430000126362,1146234.167609999887645,0
283,2594524.959439999889582,1145530.906560000032187,0
284,2592550.034800000023097,1146333.620300000067800,0
285,2590620.561480000149459,1148556.320679999887943,0
286,2593320.210299999918789,1145849.172899999888614,0
287,2591703.708360000047833,1146897.275930000003427,0
288,2593286.505210000090301,1145808.693680000025779,0
289,2592030.180670000147074,1148214.756880000000820,0
290,2592802.332119999919087,1145132.272690000012517,0
291,2593113.527379999868572,1147579.704219999955967,0
292,2591177.170289999805391,1147216.565070000011474,0
293,2594879.235330000054091,1146273.681050000013784,0
294,2590447.685740000102669,1147460.176190000027418,0
295,2591808.485309999901801,1147672.613069999963045,0
296,2594366.289169999770820,1142467.674580000108108,0
297,2590788.918450000230223,1148815.349459999939427,0
298,2591851.862850000150502,1146082.016409999923781,0
299,2595463.012110000010580,1145827.752249999903142,0
300,2591862.966750000137836,1147600.426560000050813,0
301,2589775.485799999907613,1146868.887229999992996,0
302,2591255.122640000190586,1145873.000689999898896,0
303,2592682.013449999969453,1145381.395990000106394,0
304,2593337.352049999870360,1146450.945129999890924,0
305,2593702.545599999837577,1147366.043300000019372,0
306,2594538.389570000115782,1142040.575759999919683,0
307,2593836.055769999977201,1142909.643369999947026,0
308,2591057.239940000232309,1147982.986770000075921,0
309,2593273.316289999987930,1145885.290259999921545,0
310,2592947.569569999817759,1144610.013590000104159,0
311,2595109.871110000181943,1143877.884019999997690,0
312,2590541.637019999790937,1148205.912740000057966,0
313,2595579.287080000154674,1142432.066779999993742,0
314,2591946.566999999806285,1144279.722109999973327,0
315,2593169.856139999814332,1147845.868999999947846,0
316,2589406.632900000084192,1147097.827710000099614,0
317,2592289.157089999876916,1148845.237889999989420,0
318,2594625.110909999813884,1144634.282799999928102,0
319,2594794.867920000106096,1145730.364229999948293,0
320,2593645.347920000087470,1147738.486289999913424,0
321,2591715.879139999859035,1146234.132029999978840,0
322,2594925.470160000026226,1145650.659590000053868,0
323,2595662.474969999864697,1143140.483530000085011,0
324,2589278.269450000021607,1146933.805159999988973,0
325,2595973.629230000078678,1144625.592780000064522,0
326,2595103.633040000218898,1143812.513160000089556,0
327,2589527.442629999946803,1147109.183140000095591,0
328,2593743.361130000092089,1148254.346880000084639,0
329,2594196.004410000052303,1146610.192590000107884,0
330,2594872.427250000182539,1145621.417210000101477,0
331,2592521.756680000107735,1145988.163110000081360,0
332,2593741.232489999849349,1147393.782679999945685,0
333,2595495.499749999959022,1144555.473779999883845,0
334,2591970.395560000091791,1147222.204380000010133,0
335,2592908.192019999958575,1144875.007100000046194,0
336,2591854.258760000113398,1144571.715910000028089,0
337,2591727.653849999886006,1144437.610150000080466,0
338,2593764.843869999982417,1146238.873450000071898,0
339,2592942.326189999934286,1145213.187320000026375,0
340,2592219.598439999856055,1147723.019090000074357,0
341,2590826.136500000022352,1146652.296910000033677,0
342,2591453.181100000161678,1148606.408820000011474,0
343,2592607.101449999958277,1146857.264620000030845,0
344,2594661.181450000032783,1146367.468050000024959,0
345,2594691.367169999983162,1143054.005020000040531,0
346,2590271.120589999947697,1148340.076309999916703,0
347,2591150.245399999897927,1148875.030280000064522,0
348,2593858.423709999769926,1145764.481799999950454,0
349,2593209.742070000153035,1148421.725480000022799,0
350,2592899.905960000120103,1143086.091580000007525,0
351,2592715.030170000158250,1143763.882639999967068,0
352,2595492.023010000120848,1145111.458050000015646,0
353,2594603.460839999839664,1145724.028789999894798,0
354,2593843.739620000123978,1142893.940930000040680,0
355,2593171.854239999782294,1145643.341599999926984,0
356,2593434.151449999772012,1145740.511450000107288,0
357,2592552.127049999777228,1146465.571729999966919,0
358,2593310.347920000087470,1146987.513830000068992,0
359,2594881.722920000087470,1143595.985279999906197,0
360,2592079.878860000055283,1146584.034950000001118,0
361,2595384.996900000143796,1143625.628929999889806,0
362,2595267.699680000077933,1145099.989710000110790,0
363,2591758.453280000016093,1147124.785350000020117,0
364,2594918.057010000105947,1143156.131499999901280,0
365,2595349.393579999916255,1146057.232520000077784,0
366,2591220.683660000097007,1148754.978339999914169,0
367,2594564.450350000057369,1144126.450029999949038,0
368,2593469.842290000058711,1146839.930570000084117,0
369,2591523.738210000097752,1147668.126189999980852,0
370,2594981.107590000145137,1145238.203160000033677,0
371,2591341.674920000135899,1147198.520169999916106,0
372,2590023.447689999826252,1147014.822729999898002,0
373,2592408.334689999930561,1146993.260800000047311,0
374,2595271.401829999871552,1145559.871469999896362,0
375,2590520.768300000112504,1147385.718640000093728,0
376,2590831.455269999802113,1147890.795390000101179,0
377,2592922.847360000014305,1143794.813659999985248,0
378,2592795.762240000069141,1148640.437039999989793,0
379,2593248.939300000201911,1145685.315260000061244,0
380,2591146.659140000119805,1147826.149079999886453,0
381,2591247.481589999981225,1147816.289709999924526,0
382,2589422.296579999849200,1146932.234549999935552,0
383,2591023.642719999887049,1147408.625419999938458,0
384,2591536.861779999919236,1146524.465659999987110,0
385,2594874.254759999923408,1142879.386639999924228,0
386,2592895.549289999995381,1146414.645740000065416,0
387,2590964.946159999817610,1148388.189460000023246,0
388,2590214.683430000208318,1148460.644390000030398,0
389,2593658.398219999857247,1146889.086110000032932,0
390,2595940.178679999895394,1143758.193089999957010,0
391,2593660.292779999785125,1146907.624950000084937,0
392,2590558.654149999842048,1148429.973710000049323,0
393,2591961.978349999990314,1147559.177570000058040,0
394,2595285.398320000153035,1144946.143249999964610,0
395,2594925.964250000193715,1144227.439310000045225,0
396,2592611.876759999897331,1147928.217389999888837,0
397,2595866.670040000230074,1143979.573270000051707,0
398,2593059.608169999904931,1148733.559090000111610,0
399,2589973.632120000198483,1147813.684129999950528,0
400,2593086.561689999885857,1144490.056980000110343,0
401,2593534.349080000072718,1145354.140989999985322,0
402,2589980.827980000060052,1147140.964029999915510,0
403,2595534.453509999904782,1143367.918300000019372,0
404,2592023.471330000087619,1144120.091710000066087,0
405,2594670.166679999791086,1147452.321169999893755,0
406,2591864.041180000174791,1147050.402229999890551,0
407,2592671.656950000207871,1148577.369990000035614,0
408,2592493.598309999797493,1147295.084879999980330,0
409,2590965.378080000169575,1147606.848890000022948,0
410,2592772.005049999803305,1143654.664080000016838,0
411,2592697.172850000206381,1146524.505369999911636,0
412,2591076.756990000139922,1146381.343030000105500,0
413,2593989.893130000215024,1143304.748510000063106,0
414,2593091.541949999984354,1148714.216299999970943,0
415,2591963.221119999885559,1148157.940119999926537,0
416,2595662.404120000079274,1143185.660609999904409,0
417,2593813.027309999801219,1147359.825999999884516,0
418,2595143.622099999804050,1142432.185370000079274,0
419,2590946.044209999963641,1148954.547379999887198,0
420,2589905.844769999850541,1147384.319769999943674,0
421,2594391.075120000168681,1147536.839099999982864,0
422,2595051.941589999943972,1142284.186269999947399,0
423,2590331.519009999930859,1148678.223389999940991,0
424,2591555.920450000092387,1146722.501579999923706,0
425,2591258.699469999875873,1147196.347830000100657,0
426,2594080.396089999936521,1147771.625359999947250,0
427,2590296.592470000032336,1146907.770430000033230,0
428,2593495.850819999817759,1145925.362639999948442,0
429,2595748.499520000070333,1143171.819949999917299,0
430,2593569.839029999915510,1146993.457410000031814,0
431,2591907.637170000001788,1147020.001189999980852,0
432,2589342.895109999924898,1146635.912419999949634,0
433,2594365.511520000174642,1143630.290620000101626,0
434,2594899.459439999889582,1143915.193879999918863,0
435,2594084.597699999809265,1148317.762490000110120,0
436,2595409.186790000181645,1143130.477489999961108,0
437,2592432.519479999784380,1146806.860630000010133,0
438,2594889.423109999857843,1144705.614099999889731,0
439,2594451.690369999967515,1145167.556069999933243,0
440,2591028.175050000194460,1147816.877989999949932,0
441,2591494.160199999809265,1147110.659019999904558,0
442,2594629.504869999829680,1146745.858659999910742,0
443,2593194.036969999782741,1147982.142680000048131,0
444,2595887.382110000122339,1144190.620339999906719,0
445,2592773.157829999923706,1146444.980459999991581,0
446,2595231.973350000102073,1146166.448120000073686,0
447,2593899.505220000166446,1147971.325990000041202,0
448,2592319.923830000218004,1144812.844569999957457,0
449,2592679.679459999781102,1145395.894450000021607,0
450,2592414.708819999825209,1146482.779989999951795,0
451,2594946.685360000003129,1144032.654679999919608,0
452,2592550.255779999773949,1148698.024900000076741,0
453,2594620.064710000064224,1147506.630240000085905,0
454,2590476.422650000080466,1147020.316529999952763,0
455,2594704.072339999955148,1143394.345960000064224,0
456,2594876.160879999864846,1145664.628590000094846,0
457,2595407.967559999786317,1144093.003959999885410,0
458,2589701.614430000074208,1147976.460960000054911,0
459,2593898.312040000222623,1148623.627039999933913,0
460,2594379.297840000130236,1142574.800689999945462,0
461,2592340.485140000004321,1145244.852570000104606,0
462,2592721.411919999867678,1143605.994320000056177,0
463,2590959.333790000062436,1148120.118019999936223,0
464,2591753.248209999874234,1144120.665819999994710,0
465,2595069.922819999977946,1144566.223479999927804,0
466,2594385.563200000207871,1147199.911799999885261,0
467,2592847.894489999860525,1147138.709899999899790,0
468,2592729.412719999905676,1147741.156540000112727,0
469,2595004.896689999848604,1143910.729079999960959,0
470,2594751.485330000054091,1143047.693429999984801,0
471,2590187.336409999988973,1147688.155729999998584,0
472,2593369.793120000045747,1147951.222910000011325,0
473,2589472.702519999817014,1147015.982379999943078,0
474,2594541.188240000046790,1143866.884450000012293,0
475,2590559.951700000092387,1148507.599829999962822,0
476,2592431.957690000068396,1145766.919430000009015,0
477,2591229.974489999935031,1146418.524549999972805,0
478,2591007.433850000146776,1148083.361749999923632,0
479,2593397.613650000188500,1146989.740100000053644,0
480,2590597.214010000228882,1148595.319850000087172,0
481,2590360.309169999789447,1147578.107180000049993,0
482,2592957.781969999894500,1143652.970359999919310,0
483,2592499.896579999942333,1146172.825309999985620,0
484,2594106.027830000035465,1143899.747999999905005,0
485,2595188.303720000199974,1144060.976299999980256,0
486,2595173.326299999840558,1145927.063569999998435,0
487,2591566.242829999886453,1146438.658319999929518,0
488,2594721.032769999932498,1142060.999770000111312,0
489,2591561.136599999852479,1146451.049439999973401,0
490,2594507.521650000009686,1147254.100169999990612,0
491,2590967.088630000129342,1147707.622059999965131,0
492,2594502.657199999783188,1145832.098380000097677,0
493,2592183.611479999963194,1148905.986819999990985,0
494,2590247.899949999991804,1146994.116529999999329,0
495,2592651.828389999922365,1148675.954940000083297,0
496,2594473.871660000178963,1147873.808329999912530,0
497,2591506.375949999783188,1145155.449400000041351,0
498,2592811.893019999843091,1148298.067899999907240,0
499,2594167.298380000051111,1145173.369879999896511,0
500,2592356.591560000088066,1143942.635220000054687,0
501,2594610.274550000205636,1147252.560619999887422,0
502,2595046.055259999819100,1145143.414000000106171,0
503,2593644.335839999839664,1147825.872849999926984,0
504,2594475.045959999784827,1145654.973430000012740,0
505,2593969.050009999889880,1147407.731110000051558,0
506,2594374.885230000130832,1148343.263969999970868,0
507,2593726.850839999970049,1144481.311849999940023,0
508,2592351.974590000230819,1147443.483710000058636,0
509,2591740.302290000021458,1145888.913219999987632,0
510,2594166.604079999960959,1145199.308570000110194,0
511,2594345.029089999850839,1143012.744309999980032,0
512,2590799.222229999955744,1148806.130450000055134,0
513,2593927.789189999923110,1143924.441929999971762,0
514,2592652.448110000230372,1147577.266019999980927,0
515,2594354.436559999827296,1148372.071359999943525,0
516,2595501.994710000231862,1144700.925000000046566,0
517,2589293.761429999954998,1147125.295050000073388,0
518,2594206.533999999985099,1148299.513210000004619,0
519,2594696.991479999851435,1146289.455550000071526,0
520,2591163.788869999814779,1147468.983950000023469,0
521,2592358.397919999901205,1146425.498709999956191,0
522,2595958.814050000160933,1144335.395830000052229,0
523,2592775.245579999871552,1144814.906149999937043,0
524,2591869.510290000122041,1148213.844959999900311,0
525,2594239.825000000186265,1145651.390910000074655,0
526,2592629.294429999776185,1145612.907469999976456,0
527,2595323.610989999957383,1146115.406710000010207,0
528,2593725.802399999927729,1145049.017740000039339,0
529,2592666.456480000168085,1143372.804470000090078,0
530,2592342.247979999985546,1146870.520179999992251,0
531,2592971.815359999891371,1146447.559730000095442,0
532,2594850.626250000204891,1145906.529199999989942,0
533,2591980.505340000148863,1147153.232760000042617,0
534,2591841.201880000066012,1148682.284489999990910,0
535,2589908.490389999933541,1146845.382549999980256,0
536,2595744.885600000154227,1143144.980979999992996,0
537,2593747.730399999767542,1144432.982700000051409,0
538,2594872.758510000072420,1141900.054860000032932,0
539,2590064.124110000208020,1147940.175009999889880,0
540,2593726.087309999857098,1147197.181989999953657,0
541,2592043.473220000043511,1147640.784659999888390,0
542,2590837.349669999908656,1148819.251739999977872,0
543,2594348.462890000082552,1144406.195330000016838,0
544,2592738.857760000042617,1144012.912280000047758,0
545,2592625.554990000091493,1146588.489809999940917,0
546,2593650.336180000100285,1144814.700729999924079,0
547,2589912.484219999983907,1147894.474789999891073,0
548,2595111.230969999916852,1143076.195030000060797,0
549,2593751.644319999963045,1143546.929199999896809,0
550,2594057.581679999828339,1142912.003409999888390,0
551,2594557.709609999787062,1143165.873810000019148,0
552,2592887.879679999779910,1145951.257040000054985,0
553,2595561.133669999893755,1142367.402259999886155,0
554,2590237.422660000156611,1147583.421499999938533,0
555,2595486.849260000046343,1145580.409860000014305,0
556,2591662.898479999974370,1144909.072050000075251,0
557,2591485.401060000061989,1145080.457819999894127,0
558,2594558.101890000049025,1146588.477239999920130,0
559,2592805.191300000064075,1146959.009629999985918,0
560,2591403.454460000153631,1146184.802270000101998,0
561,2592910.219959999900311,1144922.642729999963194,0
562,2595682.237170000094920,1144783.602609999943525,0
563,2593930.202709999866784,1146719.647369999904186,0
564,2590746.570470000151545,1148598.856240000110120,0
565,2591947.773639999795705,1146027.884009999921545,0
566,2594970.252230000216514,1144610.658120000036433,0
567,2594698.615420000161976,1143725.506550000049174,0
568,2592563.739070000126958,1144616.678880000021309,0
569,2594714.098559999838471,1145973.833540000021458,0
570,2590438.578019999898970,1147216.883619999978691,0
571,2589938.695540000218898,1146815.956939999945462,0
572,2592607.456120000220835,1147023.463089999975637,0
573,2594332.672950000036508,1145310.798440000042319,0
574,2594701.283359999768436,1146306.404430000111461,0
575,2595069.649629999883473,1145667.887080000014976,0
576,2590514.765209999866784,1147446.958709999918938,0
577,2589861.636959999799728,1147025.550289999926463,0
578,2592463.541770000010729,1146914.259319999953732,0
579,2591461.810790000017732,1146666.594620000105351,0
580,2592985.723970000166446,1144725.214390000095591,0
581,2594688.508059999905527,1147360.019020000007004,0
