FID,x,y,lslpts
225,2680179.931520000100136,1163067.736409999895841,0
226,2677806.110049999784678,1158899.692090000025928,0
227,2678479.642549999989569,1160101.225940000033006,0
228,2683694.815990000031888,1159920.270370000042021,0
229,2681679.316709999926388,1157951.857959999935701,0
230,2679861.930920000188053,1159098.173840000061318,0
231,2687356.548320000059903,1165104.899999999906868,0
232,2686898.949020000174642,1165639.311770000029355,0
233,2686236.700060000177473,1162777.890989999985322,0
234,2682138.900470000226051,1162031.445159999886528,0
235,2685220.248509999830276,1163225.620799999916926,0
236,2684775.635069999843836,1162240.947600000072271,0
237,2680290.847550000064075,1158967.339720000047237,0
238,2681387.470410000067204,1162858.625920000020415,0
239,2682784.148599999956787,1163535.725219999905676,0
240,2682861.530679999850690,1162804.255379999987781,0
241,2680612.622070000041276,1159349.830430000089109,0
242,2681049.573979999870062,1162639.383660000050440,0
243,2685210.829400000162423,1165161.265700000105426,0
244,2686456.371830000076443,1164997.722319999942556,0
245,2686718.123589999973774,1165715.463059999980032,0
246,2687221.726290000136942,1164814.459030000027269,0
247,2684244.249079999979585,1161141.517669999971986,0
248,2683312.876840000040829,1163784.981910000089556,0
249,2686947.339980000164360,1166128.784509999910370,0
250,2678464.703579999972135,1159818.456809999886900,0
251,2682470.178419999778271,1162094.198219999903813,0
252,2683098.945749999955297,1164565.379449999891222,0
253,2679410.690760000143200,1162716.380309999920428,0
254,2679946.792260000016540,1158983.417499999981374,0
255,2683819.479179999791086,1163536.954949999926612,0
256,2681781.793839999940246,1159315.859660000074655,0
257,2685554.194500000216067,1164581.401580000063404,0
258,2679483.661110000219196,1162434.005039999959990,0
259,2681633.324260000139475,1159707.691640000091866,0
260,2682244.035670000128448,1162975.798549999948591,0
261,2681087.763629999943078,1160298.357520000077784,0
262,2683559.396410000044852,1161512.201429999899119,0
263,2685139.906340000219643,1161485.631700000027195,0
264,2678903.211879999842495,1162058.954020000062883,0
265,2686534.387229999992996,1163126.667870000004768,0
266,2684837.966829999815673,1161056.296450000023469,0
267,2685896.867560000158846,1164705.089859999949113,0
268,2683870.045580000150949,1161358.915460000047460,0
269,2685665.398699999786913,1166001.159969999920577,0
270,2682918.865559999831021,1162802.669019999913871,0
271,2678877.542460000142455,1160691.339769999962300,0
272,2686212.863779999781400,1164686.020070000085980,0
273,2688058.401449999772012,1166610.299610000103712,0
274,2681549.904269999824464,1162941.890180000104010,0
275,2679561.519230000209063,1160201.289749999996275,0
276,2680859.461680000182241,1158414.234260000055656,0
277,2679619.347370000090450,1160660.142340000020340,0
278,2686020.174600000027567,1164247.632479999912903,0
279,2678910.336480000056326,1160751.026049999985844,0
280,2678996.738830000162125,1160627.731790000107139,0
281,2684182.206110000144690,1163874.373230000026524,0
282,2679273.926239999942482,1159057.586379999993369,0
283,2684037.383559999987483,1161639.634199999971315,0
284,2681872.965689999982715,1157478.208859999896958,0
285,2682294.462340000085533,1159529.987299999920651,0
286,2682183.309369999915361,1162978.459869999904186,0
287,2682345.592610000167042,1163060.553610000060871,0
288,2680552.408489999826998,1158850.879140000091866,0
289,2683416.939670000225306,1161506.615449999924749,0
290,2679517.747070000041276,1162554.192479999968782,0
291,2681179.380350000225008,1157744.131319999927655,0
292,2687509.584619999863207,1165012.942909999983385,0
293,2678810.837499999906868,1162241.691959999967366,0
294,2680573.013830000068992,1158243.929160000057891,0
295,2680811.472409999929368,1158826.463980000000447,0
296,2679986.327080000191927,1158739.879620000021532,0
297,2681725.230279999785125,1159173.097890000091866,0
298,2682761.414820000063628,1159589.788359999889508,0
299,2686864.401380000170320,1165527.597240000031888,0
300,2682112.805740000214428,1163555.817929999902844,0
301,2680662.009870000183582,1161666.034109999891371,0
302,2678475.515990000218153,1160589.605200000107288,0
303,2686697.778090000152588,1166690.324729999992996,0
304,2682434.092339999973774,1163664.286480000009760,0
305,2687019.470939999911934,1166247.929620000068098,0
306,2685872.540599999949336,1164448.855830000014976,0
307,2683671.396439999807626,1161895.646669999929145,0
308,2684525.659510000143200,1163581.931670000078157,0
309,2683840.211680000182241,1162692.987919999985024,0
310,2685467.714879999868572,1163059.416789999930188,0
311,2679386.104210000019521,1159907.173710000002757,0
312,2687088.477640000171959,1165110.287650000071153,0
313,2681335.662990000098944,1160298.206109999911860,0
314,2680993.502199999988079,1159124.095879999920726,0
315,2679832.917710000183433,1162673.296319999964908,0
316,2687415.693229999858886,1165946.701159999938682,0
317,2682512.945520000066608,1161905.866050000069663,0
318,2681086.976600000169128,1159274.825729999924079,0
319,2682675.518240000121295,1162395.462670000037178,0
320,2681129.611149999778718,1163016.728670000098646,0
321,2684135.325999999884516,1163556.067449999973178,0
322,2679587.524960000067949,1161156.797400000039488,0
323,2682837.723650000058115,1158381.660699999891222,0
324,2681586.637029999867082,1158683.145470000104979,0
325,2686253.164940000046045,1165691.915629999944940,0
326,2686292.564280000049621,1165028.531509999884292,0
327,2679720.580080000218004,1162209.537130000069737,0
328,2678244.483779999893159,1160285.647090000100434,0
329,2679493.909440000075847,1161424.482569999992847,0
330,2685988.947350000031292,1163650.158180000027642,0
331,2683501.553450000006706,1160697.080749999964610,0
332,2686033.304909999947995,1163984.019829999888316,0
333,2682978.600209999829531,1161735.012719999998808,0
334,2679709.197070000227541,1159634.196920000016689,0
335,2681019.519510000012815,1160769.242159999907017,0
336,2686681.324980000033975,1165693.128250000067055,0
337,2678628.106360000092536,1158601.161920000100508,0
338,2681635.016629999969155,1160981.416329999919981,0
339,2685487.810670000035316,1162327.044939999934286,0
340,2681817.206540000159293,1158566.861939999973401,0
341,2685445.604540000203997,1161802.197570000076666,0
342,2681854.424339999910444,1158385.792020000051707,0
343,2684395.422449999954551,1164227.220539999892935,0
344,2686322.676289999857545,1164718.289929999969900,0
345,2685271.873180000111461,1163905.772140000015497,0
346,2680665.571909999940544,1159385.673020000103861,0
347,2681621.897369999904186,1158143.257519999984652,0
348,2681760.883590000215918,1162786.310689999954775,0
349,2680023.132859999779612,1160377.983149999985471,0
350,2679010.264409999828786,1161629.624000000068918,0
351,2682293.618199999909848,1157937.286439999938011,0
352,2686349.376050000078976,1164140.628379999892786,0
353,2686050.881759999785572,1163744.633230000035837,0
354,2681835.343820000067353,1157840.141030000057071,0
355,2685535.046149999834597,1163745.801329999929294,0
356,2680794.647719999775290,1162787.681050000013784,0
357,2683417.220819999929518,1161514.929350000107661,0
358,2679597.307190000079572,1159609.249370000092313,0
359,2680646.137219999916852,1163157.896969999885187,0
360,2679544.884759999811649,1161747.371449999976903,0
361,2682763.643620000220835,1163629.880390000063926,0
362,2679453.434779999777675,1158824.374700000043958,0
363,2678817.632490000221878,1162466.087019999977201,0
364,2681247.132629999890924,1160690.770590000087395,0
365,2682263.745039999950677,1162487.905550000024959,0
366,2682232.179630000144243,1163901.647469999967143,0
367,2681107.725600000005215,1157860.423050000099465,0
368,2685038.101470000110567,1161974.497209999943152,0
369,2682690.129679999779910,1159436.433449999894947,0
370,2681982.944790000095963,1159911.283850000007078,0
371,2683581.368809999898076,1162642.743349999887869,0
372,2678328.683259999845177,1159326.037079999921843,0
373,2680353.118199999909848,1159316.341860000044107,0
374,2682910.064149999991059,1160382.205890000099316,0
375,2678813.101379999890924,1159849.241350000025705,0
376,2679660.818359999917448,1162278.127550000092015,0
377,2682605.742019999772310,1161020.908569999970496,0
378,2682636.532550000119954,1158298.861819999990985,0
379,2681228.791879999917001,1163338.412930000107735,0
380,2680618.506639999803156,1162667.357640000060201,0
381,2681489.713750000111759,1162129.698629999998957,0
382,2683556.437659999821335,1162523.198559999931604,0
383,2680618.473389999940991,1163043.956460000015795,0
384,2683827.794329999946058,1163725.744590000016615,0
385,2678308.238320000004023,1160442.723470000084490,0
386,2683938.568620000034571,1161755.318329999921843,0
387,2681956.981910000089556,1159009.274770000018179,0
388,2682548.076809999998659,1163763.901890000095591,0
389,2685972.531450000125915,1162709.483419999945909,0
390,2684042.898310000076890,1163316.666089999955148,0
391,2682460.903200000058860,1162800.514879999915138,0
392,2680924.038120000157505,1159941.880549999885261,0
393,2680946.471619999967515,1158989.018859999952838,0
394,2685829.896780000068247,1163719.106840000022203,0
395,2685067.718040000181645,1162155.403560000006109,0
396,2678292.153839999809861,1161097.145379999885336,0
397,2683482.145949999801815,1160949.739330000011250,0
398,2682572.139690000098199,1163033.262580000096932,0
399,2678489.517510000150651,1159303.909459999995306,0
400,2686443.011729999911040,1164931.112800000002608,0
401,2677988.203149999957532,1159732.928310000104830,0
402,2678725.916840000078082,1161620.634480000007898,0
403,2680896.853339999914169,1158151.268900000024587,0
404,2678339.290469999890774,1163800.924289999995381,0
405,2684773.043870000168681,1162248.233040000079200,0
406,2678698.985830000136048,1158623.376949999947101,0
407,2681475.496360000222921,1161521.571629999903962,0
408,2683452.360989999957383,1163713.639960000058636,0
409,2686485.639489999972284,1162987.537800000049174,0
410,2683937.787829999811947,1161369.442449999973178,0
411,2684013.714649999979883,1160276.426890000002459,0
412,2678757.343439999967813,1158736.115909999934956,0
413,2678850.765360000077635,1159731.271010000025854,0
414,2680125.051609999965876,1162788.803850000025705,0
415,2683869.196980000007898,1162664.975000000093132,0
416,2679600.774120000191033,1160418.279769999906421,0
417,2681644.116049999836832,1162392.675680000102147,0
418,2686887.146689999848604,1164169.957399999955669,0
419,2687132.779509999789298,1166201.742940000025555,0
420,2686755.536299999803305,1165132.540569999953732,0
421,2680787.661170000210404,1163842.193359999917448,0
422,2678841.432820000220090,1162467.783569999970496,0
423,2684060.795119999907911,1162556.113249999936670,0
424,2680065.731989999767393,1162699.106480000074953,0
425,2685573.802500000223517,1164638.958060000091791,0
426,2683583.878010000102222,1163042.016479999991134,0
427,2679495.867320000194013,1159287.436190000036731,0
428,2681027.966870000120252,1162395.408009999897331,0
429,2684972.258599999826401,1165192.199890000047162,0
430,2678877.052540000062436,1159618.900260000023991,0
431,2685557.436720000114292,1163976.479890000075102,0
432,2679040.223309999797493,1159449.008429999928921,0
433,2682571.888660000171512,1161205.474600000074133,0
434,2682445.879699999932200,1158974.805619999999180,0
435,2679434.344829999841750,1159720.463729999959469,0
436,2681796.883129999972880,1160088.919220000039786,0
437,2682985.841130000073463,1160816.942749999929219,0
438,2681758.635429999791086,1162355.484660000074655,0
439,2686365.357239999808371,1164614.175989999901503,0
440,2685550.981339999940246,1164542.178499999921769,0
441,2680890.418149999808520,1159626.611509999958798,0
442,2683225.405710000079125,1159313.704260000027716,0
443,2679217.852940000128001,1159011.833940000040457,0
444,2681594.297799999825656,1159678.690249999985099,0
445,2683818.932760000228882,1163996.468159999931231,0
446,2684167.107009999919683,1161125.807379999896511,0
447,2678536.435570000205189,1158691.018840000033379,0
448,2684929.644429999869317,1161639.140339999925345,0
449,2683237.151599999982864,1163682.839209999889135,0
450,2680115.146009999793023,1158723.549159999936819,0
451,2682035.768329999875277,1158363.740260000107810,0
452,2681404.438659999985248,1157551.424670000094920,0
453,2685632.180720000062138,1164931.890369999920949,0
454,2684494.157360000070184,1162004.839480000082403,0
455,2678517.979470000136644,1159065.507320000091568,0
456,2678392.226580000016838,1159874.929879999952391,0
457,2684351.744239999912679,1161643.762700000079349,0
458,2680662.562239999882877,1161785.743520000018179,0
459,2684866.358980000019073,1162004.336579999886453,0
460,2687965.466419999953359,1165314.321280000032857,0
461,2679434.891150000039488,1160487.698829999892041,0
462,2684513.969740000087768,1162843.572260000044480,0
463,2680037.252199999988079,1160850.770209999987856,0
464,2680619.585890000220388,1162285.368060000007972,0
465,2683934.555110000073910,1163100.531720000086352,0
466,2685845.173159999772906,1164938.074060000013560,0
467,2686259.332849999889731,1164435.321329999947920,0
468,2678007.507739999797195,1158910.872179999947548,0
469,2686204.682949999812990,1163862.901559999911115,0
470,2678856.248509999830276,1160351.181799999903888,0
471,2682079.631109999958426,1159131.490879999939352,0
472,2681347.568890000227839,1162505.266920000081882,0
473,2686208.939569999929518,1164987.464679999975488,0
474,2686577.592110000085086,1163162.630090000107884,0
475,2680903.702370000071824,1158007.744939999887720,0
476,2683851.164659999776632,1163447.849159999983385,0
477,2686109.389140000101179,1162711.615230000112206,0
478,2683786.184260000009090,1162356.963209999958053,0
479,2678873.104989999905229,1159458.578320000087842,0
480,2686092.709540000185370,1165159.845630000112578,0
481,2679701.108070000074804,1162976.621139999944717,0
482,2687078.019220000132918,1164372.079140000045300,0
483,2687351.565179999917746,1165570.760430000023916,0
484,2679326.028930000029504,1160138.667020000051707,0
485,2686317.448729999829084,1165736.893099999986589,0
486,2681005.585210000164807,1161260.903739999979734,0
487,2683539.102599999867380,1162648.767920000012964,0
488,2681032.458629999775440,1157871.328479999909177,0
489,2687322.540570000186563,1165772.275140000041574,0
490,2683147.732079999987036,1162879.121160000097007,0
491,2680442.812040000222623,1158606.213410000083968,0
492,2687062.364430000074208,1165050.666539999889210,0
493,2687013.160420000087470,1165297.846549999900162,0
494,2680875.339639999903738,1161276.340390000026673,0
495,2678663.400179999880493,1158846.898030000040308,0
496,2680057.261899999808520,1158430.775129999965429,0
497,2680544.647140000015497,1163007.071740000043064,0
498,2684644.929390000179410,1164123.169669999973848,0
499,2682126.473410000093281,1158344.799940000055358,0
500,2684130.378500000108033,1161118.537199999904260,0
501,2678807.762569999787956,1158616.010650000069290,0
502,2686991.715359999798238,1166541.627150000073016,0
503,2684217.492399999871850,1163792.362829999998212,0
504,2678645.787609999999404,1159125.029739999910817,0
505,2685831.465570000000298,1163139.392449999926612,0
506,2685673.449070000089705,1165808.044460000004619,0
507,2683427.281520000193268,1164513.736719999928027,0
508,2681568.733469999860972,1158329.749189999885857,0
509,2682017.665409999899566,1162546.597649999894202,0
510,2680736.306830000132322,1158563.019839999964461,0
511,2679672.692999999970198,1162033.723389999940991,0
512,2683738.456610000226647,1163426.087469999911264,0
513,2684058.455630000215024,1163027.147679999936372,0
514,2682552.978740000165999,1159803.668940000003204,0
515,2679628.424999999813735,1161086.965439999941736,0
516,2684489.099690000060946,1161912.409629999892786,0
517,2680639.334729999769479,1160869.687540000071749,0
518,2687144.831499999854714,1164497.502309999894351,0
519,2682191.865869999863207,1159098.293880000011995,0
520,2683214.457539999857545,1160199.671649999916553,0
521,2686594.085489999968559,1165889.131890000076964,0
522,2686114.554279999807477,1164049.154460000107065,0
523,2683025.778930000029504,1159996.928589999908581,0
524,2687228.687640000134706,1166312.718839999986812,0
525,2683018.176500000059605,1160010.399429999990389,0
526,2678783.039640000090003,1162458.522009999956936,0
527,2681262.315390000119805,1162626.843510000035167,0
528,2683785.331480000168085,1163097.061149999964982,0
529,2679198.839639999903738,1162877.452310000080615,0
530,2681390.093080000020564,1162586.436759999953210,0
531,2682588.478740000165999,1162476.442000000039116,0
532,2683530.302449999842793,1162610.533460000064224,0
533,2679781.995039999950677,1162576.957429999951273,0
534,2681892.787330000195652,1158709.646070000017062,0
535,2685577.057709999848157,1164777.562790000112727,0
536,2686164.633650000207126,1166348.951709999935701,0
537,2679013.007089999970049,1158834.108400000026450,0
538,2684430.485140000004321,1163677.463939999928698,0
539,2687098.509360000025481,1164820.163940000114962,0
540,2679611.389769999776036,1161631.303330000024289,0
541,2681563.126889999955893,1160722.343180000083521,0
542,2684043.801159999798983,1161049.187179999891669,0
543,2684911.379279999993742,1164170.836450000060722,0
544,2679232.342079999856651,1161291.698150000069290,0
545,2681418.097279999870807,1158681.075350000057369,0
546,2683090.264899999834597,1163217.666759999934584,0
547,2679486.136679999995977,1162889.925569999963045,0
548,2677820.265339999925345,1158920.704699999885634,0
549,2679469.542379999998957,1158990.710329999914393,0
550,2686167.490950000006706,1162917.733609999995679,0
551,2680647.666790000163019,1161827.089369999943301,0
552,2685452.550720000173897,1164741.499450000002980,0
553,2681017.917289999779314,1162096.162789999973029,0
554,2681922.657730000093579,1161585.602669999934733,0
555,2683288.598840000107884,1163645.652950000017881,0
556,2685638.596880000084639,1163348.953900000080466,0
557,2679789.500229999888688,1159010.095220000017434,0
558,2682366.105399999767542,1161249.133429999928921,0
559,2685810.604379999917001,1164413.877129999920726,0
560,2679374.593539999797940,1161163.984470000024885,0
561,2683380.529870000202209,1162655.926900000078604,0
562,2684858.626470000017434,1165036.898650000104681,0
563,2682937.585280000232160,1165062.735409999964759,0
564,2681126.737860000226647,1163353.864439999917522,0
565,2677787.968090000096709,1158615.823580000083894,0
566,2678607.517440000083297,1161585.223969999933615,0
567,2681329.843419999815524,1162013.011829999973997,0
568,2682787.688120000064373,1161038.638860000064597,0
569,2685571.023930000141263,1165491.801190000027418,0
570,2679200.663709999993443,1160039.512559999944642,0
571,2680067.218650000169873,1161223.686269999947399,0
572,2680879.134209999814630,1159823.776839999947697,0
573,2677728.630779999773949,1158862.462659999961033,0
574,2679743.623420000076294,1160468.168420000001788,0
575,2679786.684520000126213,1158938.752409999957308,0
576,2682985.202810000162572,1163502.370799999916926,0
577,2688047.117370000109076,1165726.244960000040010,0
578,2679069.172100000083447,1159413.980070000048727,0
579,2682869.970610000193119,1163667.578849999932572,0
580,2682287.810910000000149,1162099.812009999994189,0
581,2681882.100409999955446,1162094.059189999941736,0
