FID,x,y,lslpts
106,2733265.325250000227243,1203332.626799999969080,0
107,2735074.046269999817014,1202558.649939999915659,0
108,2735570.289919999893755,1202907.825419999891892,0
109,2736888.508169999811798,1204977.906119999941438,0
110,2736416.831290000118315,1204167.510900000110269,0
111,2736510.287250000052154,1205930.283360000001267,0
112,2737018.610969999805093,1208906.849480000091717,0
113,2736526.714730000123382,1206161.061100000049919,0
114,2736600.075379999820143,1208036.127989999949932,0
115,2736336.720199999865144,1203267.568269999930635,0
116,2733799.657279999926686,1203685.710429999977350,0
117,2733159.001939999870956,1204227.120760000078008,0
118,2735805.882360000163317,1204016.000400000018999,0
119,2735184.943870000075549,1207281.463169999886304,0
120,2736409.647049999795854,1204241.581479999935254,0
121,2733206.036280000116676,1202979.811549999983981,0
122,2733615.871710000094026,1205259.299289999995381,0
123,2736215.044480000156909,1205649.159200000111014,0
124,2734914.313899999950081,1205210.967560000019148,0
125,2734851.605529999826103,1206641.466939999954775,0
126,2733435.663100000005215,1203546.345569999888539,0
127,2735517.153990000020713,1205565.009580000070855,0
128,2735915.233599999919534,1204545.478150000097230,0
129,2736039.747599999886006,1203800.747130000032485,0
130,2733641.415169999934733,1202333.412500000093132,0
131,2735117.369950000196695,1207626.311340000014752,0
132,2732776.148149999789894,1203713.794659999897704,0
133,2737166.840009999927133,1206666.268260000040755,0
134,2737190.359759999904782,1204480.464290000032634,0
135,2736742.789479999803007,1205540.557710000080988,0
136,2736162.856329999864101,1202279.045759999891743,0
137,2735334.476759999990463,1203479.208210000069812,0
138,2733193.718919999897480,1204871.701610000105575,0
139,2736400.381649999879301,1202087.823319999966770,0
140,2732297.580949999857694,1204409.258709999965504,0
141,2736466.967869999818504,1207812.000509999925271,0
142,2734258.665450000204146,1205298.694309999933466,0
143,2734748.970610000193119,1204439.652160000056028,0
144,2737268.300640000030398,1202580.369729999918491,0
145,2734651.322889999952167,1205432.062480000080541,0
146,2734973.226939999964088,1204914.720170000102371,0
147,2736248.659310000017285,1209822.836640000110492,0
148,2733807.211209999863058,1204215.608969999942929,0
149,2733492.976840000133961,1204592.989629999967292,0
150,2736945.197000000160187,1202380.889059999957681,0
151,2735171.586959999985993,1203001.627210000064224,0
152,2735714.356790000107139,1206835.155509999953210,0
153,2733687.027619999833405,1205322.061350000090897,0
154,2736059.765819999855012,1209360.395939999958500,0
155,2734756.311850000172853,1204067.605160000035539,0
156,2736751.655569999944419,1203325.627219999907538,0
157,2734302.258330000098795,1206174.424610000103712,0
158,2736355.419129999820143,1206111.386729999911040,0
159,2736587.820530000142753,1206611.357679999899119,0
160,2733715.898940000217408,1202552.715580000076443,0
161,2736574.567449999973178,1202438.553589999908581,0
162,2736438.859439999796450,1208813.758170000044629,0
163,2734053.775390000082552,1204332.115939999930561,0
164,2736282.350109999999404,1208532.060999999986961,0
165,2735674.568870000075549,1206941.514170000096783,0
166,2734279.750829999800771,1201797.032869999995455,0
167,2734023.302660000044852,1201041.698030000086874,0
168,2736907.372680000029504,1205447.919169999891892,0
169,2736284.202029999811202,1204787.120550000108778,0
170,2735786.361039999872446,1207084.104439999908209,0
171,2732286.074740000069141,1204593.708259999984875,0
172,2736528.203490000218153,1209031.126299999887124,0
173,2735446.751939999870956,1203585.469830000074580,0
174,2737419.771420000120997,1206708.115569999907166,0
175,2735871.031909999903291,1203948.631400000071153,0
176,2734467.811300000175834,1202888.284860000014305,0
177,2736783.750539999920875,1208432.090039999922737,0
178,2736937.948859999887645,1205420.761369999963790,0
179,2736880.025129999965429,1206112.154490000102669,0
180,2734766.927410000003874,1202840.718030000105500,0
181,2733399.055089999921620,1204030.158920000074431,0
182,2735926.348679999820888,1207764.967399999964982,0
183,2732986.806489999871701,1204483.874629999976605,0
184,2732764.042020000051707,1204760.732700000051409,0
185,2736980.836159999947995,1206830.205749999964610,0
186,2734410.944170000031590,1205334.629179999930784,0
187,2732844.274699999950826,1203451.907069999957457,0
188,2734953.758570000063628,1206025.586720000021160,0
189,2736825.836639999877661,1204367.093210000079125,0
190,2734907.621329999994487,1203074.019619999919087,0
191,2735774.384970000013709,1204747.318930000066757,0
192,2737258.025719999801368,1203646.926900000078604,0
193,2735763.514859999995679,1205281.729349999921396,0
194,2733307.018149999901652,1204586.417159999953583,0
195,2732868.982270000036806,1203713.878370000049472,0
196,2735356.991309999953955,1205827.348740000044927,0
197,2736689.728589999955148,1204126.109750000061467,0
198,2735700.549409999977797,1201991.285189999965951,0
199,2735441.406159999780357,1204049.271200000075623,0
200,2732518.394290000200272,1203013.254879999905825,0
201,2733343.433860000222921,1205290.050030000042170,0
202,2737274.935459999833256,1202794.834849999984726,0
203,2736148.941420000046492,1202169.292429999914020,0
204,2736493.182959999889135,1204308.063460000092164,0
205,2733776.990939999930561,1205074.526469999924302,0
206,2736581.342519999947399,1204792.285020000068471,0
207,2736857.570400000084192,1202884.065900000045076,0
208,2733423.193409999832511,1205344.912089999997988,0
209,2735812.846839999780059,1204991.637259999988601,0
210,2734969.115050000138581,1204726.610360000049695,0
211,2736588.060599999967963,1204713.926819999935105,0
212,2732911.755739999935031,1204545.605130000039935,0
213,2736589.405999999959022,1209454.953100000042468,0
214,2734186.927310000173748,1204110.734750000061467,0
215,2734245.572699999902397,1202280.996340000070632,0
216,2735643.559890000149608,1207935.003040000097826,0
217,2737241.940349999815226,1206524.930630000075325,0
218,2733398.094779999926686,1205586.493800000054762,0
219,2733793.584509999956936,1205482.787299999967217,0
220,2734433.539770000148565,1205423.160249999957159,0
221,2735916.531369999982417,1202092.199379999889061,0
222,2735276.172290000133216,1201660.203840000089258,0
223,2736737.810370000079274,1204860.082879999885336,0
224,2733844.964860000181943,1201154.338299999944866,0
225,2732615.262110000010580,1203098.444769999943674,0
226,2734070.689989999867976,1202865.540460000047460,0
227,2734519.407089999876916,1206459.143589999992400,0
228,2734388.535000000149012,1204375.850809999974445,0
229,2734811.461420000065118,1201765.316140000009909,0
230,2736157.659460000228137,1208101.555519999936223,0
231,2737182.729470000136644,1202399.785579999908805,0
232,2733817.785120000131428,1201186.097390000009909,0
233,2732460.125500000081956,1202515.385280000045896,0
234,2735007.574930000118911,1201810.030370000051335,0
235,2733839.242310000117868,1205318.814010000089183,0
236,2734209.297950000036508,1204158.482700000051409,0
237,2736335.956489999778569,1205737.787109999917448,0
238,2737191.416540000122041,1206846.014840000076219,0
239,2734128.407730000093579,1205915.891969999996945,0
240,2736337.794960000086576,1202121.754579999949783,0
241,2736742.504889999981970,1205186.168220000108704,0
242,2733045.844510000199080,1203324.760599999921396,0
243,2736529.133169999811798,1205102.341939999954775,0
244,2736410.128070000093430,1203459.913309999974445,0
245,2735685.055960000026971,1207204.683759999927133,0
246,2734525.634229999966919,1206786.721029999898747,0
247,2733972.675460000056773,1205966.864509999984875,0
248,2737063.843710000161082,1206886.759300000034273,0
249,2734581.510970000177622,1206554.290610000025481,0
250,2736416.008530000224710,1202211.064349999884143,0
251,2733806.621369999833405,1205032.979039999889210,0
252,2735832.944579999893904,1206482.505889999913052,0
253,2735034.467430000193417,1204351.811810000101104,0
254,2733627.197430000174791,1202965.855359999928623,0
255,2735959.005309999920428,1205054.062559999991208,0
256,2736024.352529999800026,1205349.723590000066906,0
257,2735412.848439999856055,1208497.704679999966174,0
258,2735268.292489999905229,1204794.984309999970719,0
259,2735813.257269999943674,1208322.928400000091642,0
260,2734578.181720000226051,1203082.991970000090078,0
261,2736056.149610000196844,1207585.373360000085086,0
262,2737263.696909999940544,1206942.792360000079498,0
263,2734548.854280000086874,1206272.697020000079647,0
264,2732344.864310000091791,1203954.492340000113472,0
265,2733944.461349999997765,1202807.089679999975488,0
266,2735841.228540000040084,1207089.302009999984875,0
267,2735804.527079999912530,1205402.827049999963492,0
268,2734241.032209999859333,1206713.820169999962673,0
269,2733929.527679999824613,1202045.196990000084043,0
270,2733251.312719999812543,1205336.990350000094622,0
271,2734295.626889999955893,1204999.012839999981225,0
272,2735501.026639999821782,1204700.072320000035688,0
273,2734680.875620000064373,1206304.593379999976605,0
274,2734602.235390000045300,1205174.339179999893531,0
275,2733350.101989999879152,1204712.242039999924600,0
276,2737151.799050000030547,1206492.767149999970570,0
277,2733225.495180000085384,1204876.178079999983311,0
278,2732478.713489999994636,1203448.704339999938384,0
279,2733294.699889999814332,1205344.244440000038594,0
280,2736088.241270000115037,1202464.011050000088289,0
281,2733327.692910000216216,1205458.156149999937043,0
282,2734297.633100000210106,1205420.451170000014827,0
283,2732925.747179999947548,1202815.286360000027344,0
284,2736995.726309999823570,1202720.906690000090748,0
285,2735143.838200000114739,1205384.616350000025705,0
286,2732702.917189999949187,1203860.593520000111312,0
287,2732447.259819999802858,1203347.236010000109673,0
288,2736123.112339999992400,1204504.546289999969304,0
289,2735793.189249999821186,1202948.125870000105351,0
290,2733941.791430000215769,1205081.291380000067875,0
291,2734755.919100000057369,1207494.210549999959767,0
292,2736414.568560000043362,1204359.370110000018030,0
293,2732251.401759999804199,1204389.587640000041574,0
294,2733670.177329999860376,1205357.185430000070482,0
295,2733921.054700000211596,1205614.327839999925345,0
296,2734236.168879999779165,1206297.813379999948665,0
297,2734778.948629999998957,1203058.146329999901354,0
298,2732829.134939999785274,1204984.886290000053123,0
299,2733829.412219999823719,1205971.818569999886677,0
300,2734568.196349999867380,1206596.940040000015870,0
301,2734035.746189999859780,1203628.392040000064299,0
302,2737072.818250000011176,1203915.228589999955148,0
303,2732033.279709999915212,1204084.642840000102296,0
304,2737536.364360000006855,1207102.177639999892563,0
305,2732424.982499999925494,1202443.374330000020564,0
306,2736545.453209999948740,1207617.876709999982268,0
307,2736011.840520000085235,1206929.917889999924228,0
308,2732743.895080000162125,1204192.326619999948889,0
309,2732771.185579999815673,1203510.665460000047460,0
310,2733958.745899999979883,1204079.175869999919087,0
311,2736523.680769999977201,1202738.141820000018924,0
312,2735826.474049999844283,1207404.685569999972358,0
313,2735501.548739999998361,1204587.169190000044182,0
314,2734195.509440000168979,1204898.543150000041351,0
315,2733882.112660000100732,1204633.723419999936596,0
316,2736586.968809999991208,1207891.839200000045821,0
317,2733918.864339999854565,1202837.073189999908209,0
318,2737544.338250000029802,1206840.475480000022799,0
319,2737031.184179999865592,1203117.119350000051782,0
320,2736801.894479999784380,1203597.159549999982119,0
321,2733023.612600000109524,1205641.698790000053123,0
322,2736068.657139999791980,1202081.432490000035614,0
323,2737413.802829999942333,1205637.455099999904633,0
324,2734804.962210000026971,1204559.884850000031292,0
325,2735744.943030000198632,1204871.499569999985397,0
326,2735771.731529999990016,1206329.474420000100508,0
327,2734672.449510000180453,1202249.474780000047758,0
328,2736128.795950000174344,1206904.352440000046045,0
329,2735114.094899999909103,1202663.695270000025630,0
330,2734471.416019999887794,1206691.409969999920577,0
331,2734794.725949999876320,1203961.128120000008494,0
332,2733454.781700000166893,1205297.302380000008270,0
333,2735750.028679999988526,1202103.300049999961630,0
334,2735746.443440000060946,1203263.689830000046641,0
335,2735676.287330000195652,1205856.643570000072941,0
336,2734276.227729999925941,1204467.198640000075102,0
337,2735404.030199999921024,1203307.958399999886751,0
338,2735153.719250000081956,1203916.171270000049844,0
339,2733076.342629999853671,1202149.492270000046119,0
340,2734730.576119999866933,1205589.020490000024438,0
341,2734776.486219999846071,1203084.624229999957606,0
342,2737229.092530000023544,1204439.116429999936372,0
343,2737048.222409999929368,1205996.461330000078306,0
344,2733328.287029999773949,1204057.769349999958649,0
345,2736426.981850000098348,1208434.068260000087321,0
346,2735536.310289999935776,1207222.928240000037476,0
347,2737304.440320000052452,1204519.263659999938682,0
348,2734737.286840000189841,1204643.632040000054985,0
349,2736474.297970000188798,1202627.044410000089556,0
350,2736110.827000000048429,1206132.131959999911487,0
351,2736488.125260000117123,1209272.191649999935180,0
352,2737506.934390000067651,1206885.444529999978840,0
353,2736017.001730000134557,1206477.237299999920651,0
354,2735263.804920000024140,1204728.707590000005439,0
355,2734227.104340000078082,1202339.479929999914020,0
356,2736587.348540000151843,1209313.241820000112057,0
357,2733744.203430000226945,1205429.087800000095740,0
358,2733977.143039999995381,1204939.335479999892414,0
359,2734150.620130000170320,1204151.922349999891594,0
360,2733685.481879999861121,1204812.272230000002310,0
361,2734424.765819999855012,1203996.773070000112057,0
362,2734915.776180000044405,1201330.204390000086278,0
363,2736432.009639999829233,1208847.355200000107288,0
364,2737240.621480000205338,1205607.371270000003278,0
365,2734118.116179999895394,1205895.993229999905452,0
366,2734948.966610000003129,1203001.781870000064373,0
367,2734775.461509999819100,1201452.429770000046119,0
368,2736155.911619999911636,1205366.602579999947920,0
369,2735400.155189999844879,1201880.579039999982342,0
370,2736163.747059999965131,1205710.742689999984577,0
371,2734540.745139999780804,1205598.008570000063628,0
372,2732453.957210000138730,1203893.854879999998957,0
373,2736042.698090000078082,1209130.463320000097156,0
374,2735978.502189999911934,1206361.116129999980330,0
375,2737246.973269999958575,1204189.678330000024289,0
376,2733983.395550000015646,1202541.933350000064820,0
377,2732945.376060000155121,1203062.985630000010133,0
378,2736310.589610000140965,1203980.395839999895543,0
379,2735749.469699999783188,1208633.853420000057667,0
380,2736453.316130000166595,1203967.847580000059679,0
381,2736223.586910000070930,1207966.205109999980778,0
382,2735697.550950000062585,1206520.478469999972731,0
383,2737259.784429999999702,1207170.782519999891520,0
384,2732880.870130000170320,1202840.463290000101551,0
385,2732868.927649999968708,1202099.701510000042617,0
386,2736124.799469999969006,1208544.677069999976084,0
387,2733436.354110000189394,1203251.036790000041947,0
388,2736393.425410000141710,1207779.996070000110194,0
389,2732782.091200000140816,1204402.151240000035614,0
390,2736016.146269999910146,1206867.617349999956787,0
391,2734280.574800000060350,1205801.482270000036806,0
392,2737630.638009999878705,1206832.720770000014454,0
393,2734427.504279999993742,1205434.348939999938011,0
394,2735588.379480000119656,1203353.087130000116304,0
395,2736276.637339999899268,1209100.387550000101328,0
396,2735048.848230000119656,1205522.959830000065267,0
397,2734654.491409999784082,1206360.546779999975115,0
398,2734915.131639999803156,1206666.511500000022352,0
399,2734202.601180000230670,1206566.274209999945015,0
400,2736231.354720000177622,1209568.131640000035986,0
401,2736319.322999999858439,1208910.748249999945983,0
402,2734829.442569999955595,1204143.644079999998212,0
403,2735744.230959999840707,1207293.333550000097603,0
404,2735131.324070000089705,1204135.300879999995232,0
405,2733939.787090000230819,1205417.099649999989197,0
406,2736219.034190000034869,1207361.606609999900684,0
407,2734728.215170000214130,1204463.635809999890625,0
408,2734440.273630000185221,1206064.051519999979064,0
409,2736263.570760000031441,1205964.576219999929890,0
410,2736408.647630000021309,1204110.605419999919832,0
411,2737082.402809999883175,1207804.139949999982491,0
412,2733708.061770000029355,1203509.938809999963269,0
413,2736672.769249999895692,1204564.981799999950454,0
414,2734689.391230000182986,1204262.993830000050366,0
415,2736595.577339999843389,1209640.960949999978766,0
416,2732711.757319999858737,1204393.805170000065118,0
417,2737069.942489999812096,1206174.435920000076294,0
418,2733959.107110000215471,1203835.154619999928400,0
419,2737488.804339999798685,1206498.705420000012964,0
420,2736803.737960000056773,1203316.934850000077859,0
421,2734435.458380000200123,1203875.253520000027493,0
422,2732805.046300000045449,1203443.487539999885485,0
423,2737246.484490000177175,1202388.483560000080615,0
424,2734275.229040000122041,1201884.644719999982044,0
425,2732645.020899999886751,1203076.903660000069067,0
426,2736484.035869999788702,1203071.239490000065416,0
427,2736566.869380000047386,1205841.117910000029951,0
428,2734412.986800000071526,1204006.577389999991283,0
429,2736237.373079999815673,1209419.929719999898225,0
430,2737005.735359999816865,1203878.855549999978393,0
431,2733697.945880000013858,1204040.764080000109971,0
432,2733777.896499999798834,1204438.523250000085682,0
433,2737352.889289999846369,1207284.857349999947473,0
434,2733050.741299999877810,1205365.498399999924004,0
435,2733045.841440000105649,1202054.414009999949485,0
436,2736847.293440000154078,1207432.576480000047013,0
437,2733713.447910000104457,1204813.531979999970645,0
438,2732366.625570000149310,1203804.399260000092909,0
439,2735594.400520000141114,1207731.247539999894798,0
440,2734887.715660000219941,1201560.885319999884814,0
441,2736435.982299999799579,1209408.381240000016987,0
442,2735836.573710000142455,1209121.028840000042692,0
443,2735530.918080000206828,1201802.194420000072569,0
444,2736291.153739999979734,1202909.101070000091568,0
445,2736890.539770000148565,1208711.812459999928251,0
446,2737357.576340000145137,1205913.167859999928623,0
447,2735264.927490000147372,1207739.570820000022650,0
448,2736025.987439999822527,1202420.973569999914616,0
449,2734745.872359999921173,1203844.242349999956787,0
450,2734880.661429999861866,1201518.603099999949336,0
451,2733690.709350000135601,1204998.149650000035763,0
452,2737122.977810000069439,1202906.803809999953955,0
453,2736136.468630000017583,1207239.331550000002608,0
454,2732494.440770000219345,1202293.106910000089556,0
455,2734166.870409999974072,1206307.620910000056028,0
456,2736259.736409999895841,1209417.299170000012964,0
457,2737108.964099999982864,1206293.975820000050589,0
458,2736509.582200000062585,1203998.076200000010431,0
459,2736817.141890000086278,1203804.579089999897406,0
460,2737032.795500000007451,1207023.093170000007376,0
461,2732843.799939999822527,1203006.572870000032708,0
462,2736417.248920000158250,1205998.663350000046194,0
463,2735939.789640000090003,1208778.316700000083074,0
464,2737367.791819999925792,1206827.111430000048131,0
465,2736397.056969999801368,1209290.473059999989346,0
466,2736019.588020000141114,1203254.922669999999925,0
467,2732524.801820000167936,1204368.158090000040829,0
468,2733694.436610000208020,1203150.586069999961182,0
469,2734789.811970000155270,1205315.630170000018552,0
470,2737037.907380000222474,1202842.842429999960586,0
471,2736058.328149999957532,1207093.141980000073090,0
472,2736383.664400000125170,1202262.095380000071600,0
473,2735176.941469999961555,1205996.330159999895841,0
474,2734272.701539999805391,1201571.231099999975413,0
475,2736203.963570000138134,1202053.249159999890253,0
476,2732820.921169999986887,1202884.841990000102669,0
477,2735655.346870000008494,1204217.326730000087991,0
478,2734801.761349999811500,1204409.655640000011772,0
479,2734385.893809999804944,1205535.249749999959022,0
480,2733074.586490000132471,1205065.011889999965206,0
481,2737165.237160000018775,1206579.082170000066981,0
482,2732351.741419999860227,1203865.410459999926388,0
483,2732985.358550000004470,1203190.981099999975413,0
484,2734237.102239999920130,1202775.339579999912530,0
485,2736205.588349999859929,1209611.857480000006035,0
486,2736747.333380000200123,1203805.779760000063106,0
487,2735983.635309999808669,1209550.683410000056028,0
488,2736318.033880000002682,1202228.472400000086054,0
489,2731937.852669999934733,1204216.596080000046641,0
490,2734988.606089999899268,1206461.697829999960959,0
491,2733263.947589999996126,1201253.040659999940544,0
492,2732397.967509999871254,1203938.737549999961630,0
493,2734241.424540000036359,1201910.600259999977425,0
494,2734361.742289999965578,1205290.226319999899715,0
495,2735688.790980000048876,1208183.218649999937043,0
496,2736446.396660000085831,1204414.894739999901503,0
497,2736349.378820000216365,1202173.171839999966323,0
498,2736830.099640000145882,1206527.864989999914542,0
499,2734651.638939999975264,1202919.628319999901578,0
500,2736884.275439999997616,1207108.998210000107065,0
501,2735964.552550000138581,1203424.185779999941587,0
502,2732718.478709999937564,1203390.548200000077486,0
503,2735587.589170000050217,1203329.544109999900684,0
504,2736352.680639999918640,1202317.854449999984354,0
505,2732880.426969999913126,1204327.641779999947175,0
506,2736933.486070000100881,1207958.752689999993891,0
507,2736377.454309999942780,1209269.131909999996424,0
508,2734048.046659999992698,1205382.150579999899492,0
509,2737265.195650000125170,1206126.654199999989942,0
510,2734395.233899999875575,1202863.007500000065193,0
511,2736568.652149999979883,1206411.111340000061318,0
512,2735708.467970000114292,1209040.659840000094846,0
513,2736823.907660000026226,1205553.843060000101104,0
514,2732368.638520000036806,1202056.907009999966249,0
515,2737478.754610000178218,1204514.111169999931008,0
516,2737228.442329999990761,1206324.109279999975115,0
517,2735379.926979999989271,1208259.055690000066534,0
518,2735434.211130000185221,1204981.462490000063553,0
519,2734575.235969999805093,1205375.943500000052154,0
520,2731872.244770000223070,1204014.095999999903142,0
521,2735355.431170000229031,1205498.233999999938533,0
522,2736106.368520000018179,1209474.832140000071377,0
523,2735971.978170000016689,1208387.998320000013337,0
524,2733238.728000000119209,1202985.183690000092611,0
525,2734458.182760000228882,1204549.795119999907911,0
526,2732345.030970000196248,1203682.281149999937043,0
527,2736422.088570000138134,1204395.184480000054464,0
528,2732941.525580000132322,1204848.468739999923855,0
529,2733231.775419999845326,1203550.982150000054389,0
530,2736910.091260000132024,1204447.275450000073761,0
531,2737001.268230000045151,1204390.189770000055432,0
532,2736553.391150000039488,1208840.422650000080466,0
533,2732812.979280000086874,1202934.827770000090823,0
534,2733411.346109999809414,1202321.234100000001490,0
535,2736838.565340000204742,1208411.693329999921843,0
536,2732294.283669999800622,1204623.762630000011995,0
537,2734972.013660000171512,1206728.975859999889508,0
538,2736073.936999999918044,1206907.606129999971017,0
539,2735471.864959999918938,1204048.147679999936372,0
540,2734923.593210000079125,1207609.465760000050068,0
541,2733414.128320000134408,1205221.449699999997392,0
542,2734079.392539999913424,1201189.478080000029877,0
543,2736225.012219999916852,1204552.228270000079647,0
544,2736053.656589999794960,1207902.266330000013113,0
545,2736406.834890000056475,1209406.098659999901429,0
546,2736649.400390000082552,1207161.974919999949634,0
547,2737521.413100000005215,1206508.946879999944940,0
548,2735393.251259999815375,1206403.939239999977872,0
549,2735094.704830000177026,1201521.070259999949485,0
550,2732821.873879999853671,1202704.497419999912381,0
551,2733901.072480000089854,1205633.542529999976978,0
552,2735525.002410000190139,1204116.570129999890924,0
553,2737133.368780000135303,1204685.003419999964535,0
554,2732651.353730000089854,1204435.699040000094101,0
555,2734786.443260000087321,1203056.422789999982342,0
556,2736833.244479999877512,1209091.081389999948442,0
557,2733000.168750000186265,1202885.732300000032410,0
558,2735623.396980000194162,1207343.099970000097528,0
559,2737520.650729999877512,1204444.200299999909475,0
560,2736899.512339999899268,1205999.973109999904409,0
561,2736504.813370000105351,1202972.112710000015795,0
562,2737358.603430000133812,1203756.374319999944419,0
563,2737512.457129999995232,1202468.831000000005588,0
564,2732987.548820000141859,1201586.107510000001639,0
565,2734279.608210000209510,1205492.023790000006557,0
566,2736883.564420000184327,1207240.007560000056401,0
567,2735812.129170000087470,1207368.077559999888763,0
568,2735995.703670000191778,1206654.302200000034645,0
569,2736918.814799999818206,1205438.924630000023171,0
570,2736416.784349999856204,1205384.842380000045523,0
571,2736712.144079999998212,1206053.159489999990910,0
572,2736825.038780000060797,1206565.766190000111237,0
573,2732977.291050000116229,1204241.310529999900609,0
574,2737334.896389999892563,1207081.175469999900088,0
575,2735375.269580000080168,1206797.335639999946579,0
576,2736250.418769999872893,1205633.730269999941811,0
577,2734094.889020000118762,1203923.379540000110865,0
578,2735776.105609999969602,1208113.492959999945015,0
579,2735845.456520000007004,1206183.869720000075176,0
580,2734810.540519999805838,1203090.672340000048280,0
581,2736868.521590000018477,1208707.558540000114590,0
